CatalogNumber,VernacularNameCategory,VernacularName,ScientificName,VerbatimScientificName,TaxonRank,AphiaID,Phylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Subspecies,ScientificNameAuthorship,Synonyms,IdentificationComments,IdentifiedBy,IdentificationDate,IdentificationQualifier,AssociatedSequences,IndividualCount,CategoricalAbundance,Density,Cover,VerbatimSize,WeightInKg,Condition,AssociatedTaxa,OccurrenceComments,Substrate,Habitat,Temperature,Salinity,pH,pHscale,pCO2,TA,DIC,Ocean,LargeMarineEcosystem,Country,FishCouncilRegion,Locality,Station,ObservationDate,ObservationYear,ObservationTime,latitude,longitude,DepthInMeters,DepthMethod,gisEtopoDepth,gisGEBCODepth,gisCRMDepth,StartLatitude,StartLongitude,EndLatitude,EndLongitude,MinimumDepthInMeters,MaximumDepthInMeters,LocationAccuracy,NavType,LocationComments,SurveyID,Vessel,PI,PIAffiliation,Purpose,SurveyComments,EventID,SamplingEquipment,VehicleName,OtherData,DataProvider,DataContact,Modified,RecordType,Repository,Citation,SampleID,TrackingID,DatasetID,WebSite,ImageURL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,percent,,kg,,,,,,degrees_Celsius,PSU,,,microatmosphere,micromole/kg,micromole/kg,,,,,,,,,,degrees_north,degrees_east,m,,m,m,m,degrees_north,degrees_east,degrees_north,degrees_east,m,m,m,,,,,,,,,,,,,,,,,,,,,,,
121644,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-08,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-08,2007,,37.9176,-123.3723,120,assigned,120,105,120,NaN,NaN,NaN,NaN,120,120,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121891,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23147,-123.23603,103,assigned,103,104,103,NaN,NaN,NaN,NaN,103,103,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121892,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23153,-123.222,100,assigned,100,101,100,NaN,NaN,NaN,NaN,100,100,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121893,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23157,-123.17265,93,assigned,93,93,93,NaN,NaN,NaN,NaN,93,93,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121894,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.2316,-123.23625,103,assigned,103,104,103,NaN,NaN,NaN,NaN,103,103,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121895,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.2317,-123.23643,103,assigned,103,104,103,NaN,NaN,NaN,NaN,103,103,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121896,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23172,-123.2875,117,assigned,114,116,117,NaN,NaN,NaN,NaN,117,117,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121897,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23177,-123.22225,100,assigned,100,101,100,NaN,NaN,NaN,NaN,100,100,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121898,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23177,-123.17302,93,assigned,93,93,93,NaN,NaN,NaN,NaN,93,93,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121899,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23182,-123.23662,103,assigned,103,104,103,NaN,NaN,NaN,NaN,103,103,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121900,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23192,-123.23685,103,assigned,103,104,103,NaN,NaN,NaN,NaN,103,103,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121901,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23193,-123.28762,117,assigned,114,116,117,NaN,NaN,NaN,NaN,117,117,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121902,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23193,-123.22245,100,assigned,100,101,100,NaN,NaN,NaN,NaN,100,100,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121903,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23208,-123.23705,103,assigned,103,104,103,NaN,NaN,NaN,NaN,103,103,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121904,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23208,-123.22263,100,assigned,100,101,100,NaN,NaN,NaN,NaN,100,100,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121905,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23212,-123.17377,93,assigned,93,93,93,NaN,NaN,NaN,NaN,93,93,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121906,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23218,-123.28773,117,assigned,114,116,117,NaN,NaN,NaN,NaN,117,117,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121907,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23225,-123.17413,93,assigned,93,93,93,NaN,NaN,NaN,NaN,93,93,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121908,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23227,-123.23724,103,assigned,103,104,103,NaN,NaN,NaN,NaN,103,103,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121909,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23227,-123.22283,100,assigned,100,101,100,NaN,NaN,NaN,NaN,100,100,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121910,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23237,-123.17443,93,assigned,93,93,93,NaN,NaN,NaN,NaN,93,93,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121911,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23242,-123.28783,117,assigned,114,116,117,NaN,NaN,NaN,NaN,117,117,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
121912,sea pen,,Balticina,Halipteris,genus,146534,Cnidaria,Anthozoa,Octocorallia,Scleralcyonacea,,Balticinidae,,Balticina,,,,"Gray, 1870",Gondul | Halipteris | Lygomorpha | Microptilum | Norticina | Osteocella | Pavonaria | Pavonaria (Verrillia) | Rakollikeria | Stichoptilum | Verrillia,DSCRTP_og_scientificname: Balticina,,2007-05-09,field ID by non-expert from video,,NaN,present,NaN,,,NaN,Live,,Collected by camera sled video,,,NaN,NaN,NaN,,NaN,NaN,NaN,North Pacific,California Current,USA,Pacific,Cordell Bank National Marine Sanctuary,,2007-05-09,2007,,38.23242,-123.22303,100,assigned,100,101,100,NaN,NaN,NaN,NaN,100,100,100m,,Depth value assigned from Coastal Relief Model,Fulmar/Sled 2007_03,Fulmar R/V,"Roberts, Dale","NOAA, Cordell Bank National Marine Sanctuary",CBNMS soft sediment characterization,,,towed camera,,,"NOAA, Cordell Bank National Marine Sanctuary","Graiff, Kaitlin: kaitlin.graiff@noaa.gov",2019-02-08,video observation,"NOAA, Cordell Bank National Marine Sanctuary",NOAA Central California Habitat Characterization and Monitoring,,,NOAA_FM-07-05,,
